都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計,
40 ,福岡県,40225,うきは市,96 ,1 ,7 ,104 ,26 ,18 ,44 ,30 ,35 ,2 ,0 ,67 ,0 ,215 ,
40 ,福岡県,40226,宮若市,"2,316 ",1 ,1 ,"2,318 ",32 ,21 ,53 ,30 ,31 ,2 ,0 ,63 ,0 ,"2,435 ",
40 ,福岡県,40227,嘉麻市,97 ,1 ,4 ,102 ,34 ,30 ,64 ,41 ,33 ,2 ,0 ,76 ,0 ,242 ,
40 ,福岡県,40228,朝倉市,583 ,3 ,25 ,611 ,65 ,34 ,100 ,55 ,67 ,3 ,0 ,125 ,9 ,845 ,
40 ,福岡県,40229,みやま市,59 ,2 ,3 ,64 ,30 ,23 ,54 ,38 ,43 ,2 ,0 ,83 ,2 ,202 ,
40 ,福岡県,40230,糸島市,105 ,3 ,22 ,130 ,74 ,69 ,143 ,87 ,66 ,6 ,0 ,160 ,20 ,453 ,
40 ,福岡県,40231,那珂川市,18 ,4 ,1 ,24 ,43 ,33 ,76 ,42 ,31 ,3 ,0 ,77 ,6 ,183 ,
40 ,福岡県,40341,宇美町,100 ,2 ,0 ,102 ,34 ,25 ,60 ,36 ,30 ,2 ,0 ,67 ,0 ,229 ,
40 ,福岡県,40342,篠栗町,43 ,1 ,1 ,45 ,28 ,21 ,49 ,28 ,16 ,2 ,0 ,46 ,0 ,140 ,
40 ,福岡県,40343,志免町,47 ,2 ,0 ,49 ,51 ,32 ,83 ,39 ,28 ,3 ,0 ,70 ,0 ,202 ,
40 ,福岡県,40344,須恵町,95 ,2 ,0 ,96 ,25 ,19 ,44 ,30 ,26 ,2 ,0 ,58 ,0 ,198 ,
40 ,福岡県,40345,新宮町,181 ,1 ,1 ,183 ,38 ,21 ,59 ,29 ,23 ,2 ,0 ,54 ,5 ,302 ,
40 ,福岡県,40348,久山町,116 ,1 ,1 ,117 ,23 ,6 ,28 ,9 ,16 ,1 ,0 ,26 ,0 ,172 ,
40 ,福岡県,40349,粕屋町,95 ,2 ,1 ,99 ,65 ,33 ,97 ,44 ,40 ,3 ,0 ,87 ,0 ,283 ,
40 ,福岡県,40381,芦屋町,10 ,1 ,0 ,11 ,16 ,10 ,26 ,14 ,8 ,1 ,0 ,23 ,0 ,61 ,
40 ,福岡県,40382,水巻町,38 ,1 ,0 ,40 ,25 ,21 ,46 ,28 ,18 ,2 ,0 ,48 ,0 ,133 ,
40 ,福岡県,40383,岡垣町,28 ,1 ,3 ,33 ,22 ,22 ,44 ,30 ,18 ,2 ,0 ,50 ,0 ,126 ,
40 ,福岡県,40384,遠賀町,51 ,1 ,0 ,52 ,20 ,13 ,34 ,20 ,17 ,1 ,0 ,39 ,0 ,125 ,
40 ,福岡県,40401,小竹町,86 ,0 ,1 ,87 ,6 ,6 ,12 ,8 ,8 ,0 ,0 ,16 ,0 ,116 ,
40 ,福岡県,40402,鞍手町,185 ,1 ,1 ,186 ,13 ,12 ,25 ,17 ,14 ,1 ,0 ,32 ,0 ,243 ,
40 ,福岡県,40421,桂川町,31 ,0 ,1 ,33 ,9 ,10 ,19 ,14 ,11 ,1 ,0 ,25 ,0 ,77 ,
40 ,福岡県,40447,筑前町,67 ,2 ,11 ,79 ,22 ,18 ,40 ,29 ,26 ,2 ,0 ,57 ,5 ,181 ,
40 ,福岡県,40448,東峰村,3 ,0 ,1 ,5 ,2 ,1 ,3 ,2 ,3 ,0 ,0 ,5 ,0 ,13 ,
40 ,福岡県,40503,大刀洗町,45 ,1 ,6 ,52 ,11 ,9 ,20 ,16 ,17 ,1 ,0 ,34 ,2 ,107 ,
40 ,福岡県,40522,大木町,20 ,0 ,13 ,33 ,11 ,8 ,19 ,14 ,10 ,1 ,0 ,26 ,0 ,78 ,
40 ,福岡県,40544,広川町,125 ,1 ,4 ,130 ,22 ,12 ,35 ,21 ,19 ,1 ,0 ,41 ,3 ,209 ,
40 ,福岡県,40601,香春町,18 ,1 ,0 ,18 ,8 ,9 ,17 ,12 ,12 ,1 ,0 ,25 ,1 ,61 ,
40 ,福岡県,40602,添田町,1 ,0 ,3 ,5 ,8 ,8 ,15 ,11 ,12 ,1 ,0 ,23 ,1 ,44 ,
40 ,福岡県,40604,糸田町,2 ,0 ,0 ,2 ,5 ,7 ,12 ,10 ,8 ,1 ,0 ,18 ,1 ,33 ,
40 ,福岡県,40605,川崎町,10 ,1 ,1 ,12 ,16 ,14 ,30 ,19 ,19 ,1 ,0 ,39 ,4 ,84 ,
40 ,福岡県,40608,大任町,5 ,0 ,0 ,5 ,5 ,4 ,9 ,7 ,9 ,0 ,0 ,16 ,1 ,30 ,
40 ,福岡県,40609,赤村,0 ,0 ,0 ,1 ,2 ,2 ,5 ,4 ,6 ,0 ,0 ,10 ,0 ,17 ,
40 ,福岡県,40610,福智町,37 ,1 ,1 ,39 ,18 ,18 ,36 ,25 ,24 ,1 ,0 ,51 ,2 ,128 ,
40 ,福岡県,40621,苅田町,"3,123 ",2 ,2 ,"3,127 ",49 ,29 ,78 ,40 ,33 ,2 ,103 ,178 ,0 ,"3,383 ",
40 ,福岡県,40625,みやこ町,145 ,1 ,6 ,152 ,16 ,14 ,30 ,21 ,23 ,1 ,0 ,45 ,0 ,227 ,
40 ,福岡県,40642,吉富町,44 ,1 ,0 ,44 ,5 ,5 ,10 ,7 ,5 ,0 ,0 ,12 ,1 ,67 ,
40 ,福岡県,40646,上毛町,70 ,0 ,3 ,73 ,5 ,5 ,10 ,8 ,9 ,0 ,0 ,18 ,1 ,102 ,
40 ,福岡県,40647,築上町,20 ,1 ,15 ,36 ,18 ,14 ,32 ,19 ,18 ,1 ,0 ,38 ,0 ,106 ,
41 ,佐賀県,41201,佐賀市,195 ,13 ,37 ,245 ,394 ,288 ,682 ,235 ,168 ,14 ,0 ,417 ,28 ,"1,372 ",
41 ,佐賀県,41202,唐津市,99 ,7 ,36 ,142 ,145 ,145 ,291 ,116 ,105 ,8 ,22 ,250 ,14 ,697 ,
41 ,佐賀県,41203,鳥栖市,238 ,2 ,5 ,245 ,122 ,90 ,212 ,69 ,55 ,5 ,0 ,129 ,14 ,600 ,
41 ,佐賀県,41204,多久市,43 ,1 ,4 ,48 ,20 ,22 ,43 ,20 ,20 ,1 ,0 ,42 ,2 ,135 ,
41 ,佐賀県,41205,伊万里市,234 ,3 ,11 ,249 ,70 ,67 ,137 ,56 ,53 ,3 ,10 ,123 ,5 ,514 ,
41 ,佐賀県,41206,武雄市,42 ,3 ,11 ,56 ,66 ,53 ,119 ,53 ,47 ,3 ,0 ,103 ,6 ,283 ,
41 ,佐賀県,41207,鹿島市,29 ,2 ,7 ,38 ,37 ,31 ,68 ,30 ,30 ,2 ,0 ,62 ,3 ,170 ,
41 ,佐賀県,41208,小城市,27 ,2 ,11 ,40 ,49 ,48 ,97 ,48 ,38 ,3 ,0 ,89 ,0 ,226 ,
41 ,佐賀県,41209,嬉野市,15 ,1 ,7 ,23 ,34 ,28 ,62 ,27 ,27 ,2 ,0 ,55 ,3 ,143 ,
41 ,佐賀県,41210,神埼市,89 ,2 ,14 ,104 ,29 ,34 ,63 ,34 ,29 ,2 ,0 ,65 ,3 ,235 ,
41 ,佐賀県,41327,吉野ヶ里町,71 ,1 ,6 ,78 ,20 ,18 ,39 ,17 ,11 ,1 ,0 ,29 ,1 ,147 ,
41 ,佐賀県,41341,基山町,72 ,1 ,2 ,75 ,22 ,20 ,42 ,16 ,12 ,1 ,0 ,29 ,2 ,148 ,
41 ,佐賀県,41345,上峰町,43 ,0 ,2 ,45 ,11 ,10 ,21 ,10 ,8 ,1 ,0 ,18 ,2 ,87 ,
41 ,佐賀県,41346,みやき町,29 ,1 ,4 ,34 ,27 ,28 ,55 ,27 ,24 ,2 ,0 ,52 ,5 ,145 ,
41 ,佐賀県,41387,玄海町,0 ,2 ,2 ,3 ,10 ,6 ,15 ,6 ,9 ,0 ,0 ,15 ,0 ,33 ,
41 ,佐賀県,41401,有田町,18 ,1 ,2 ,21 ,21 ,22 ,44 ,20 ,16 ,1 ,0 ,38 ,2 ,104 ,
41 ,佐賀県,41423,大町町,31 ,0 ,2 ,33 ,6 ,8 ,14 ,7 ,4 ,0 ,0 ,11 ,1 ,58 ,
41 ,佐賀県,41424,江北町,0 ,0 ,2 ,2 ,10 ,10 ,20 ,10 ,8 ,1 ,0 ,19 ,1 ,42 ,
41 ,佐賀県,41425,白石町,4 ,1 ,7 ,13 ,25 ,22 ,47 ,24 ,33 ,1 ,0 ,58 ,2 ,120 ,
41 ,佐賀県,41441,太良町,1 ,1 ,9 ,11 ,7 ,9 ,16 ,8 ,12 ,1 ,1 ,22 ,1 ,51 ,
42 ,長崎県,42201,長崎市,199 ,21 ,50 ,271 ,603 ,450 ,"1,053 ",288 ,160 ,26 ,39 ,512 ,37 ,"1,873 ",
42 ,長崎県,42202,佐世保市,104 ,15 ,71 ,190 ,305 ,265 ,570 ,218 ,150 ,15 ,42 ,426 ,31 ,"1,216 ",
42 ,長崎県,42203,島原市,16 ,3 ,22 ,41 ,54 ,43 ,97 ,43 ,44 ,3 ,41 ,130 ,6 ,275 ,
42 ,長崎県,42204,諫早市,187 ,9 ,45 ,240 ,158 ,131 ,290 ,137 ,120 ,8 ,1 ,266 ,14 ,810 ,
42 ,長崎県,42205,大村市,52 ,3 ,18 ,74 ,105 ,95 ,200 ,93 ,56 ,6 ,1 ,157 ,12 ,442 ,
42 ,長崎県,42207,平戸市,4 ,2 ,27 ,33 ,31 ,30 ,61 ,28 ,35 ,2 ,8 ,73 ,3 ,170 ,
42 ,長崎県,42208,松浦市,19 ,1 ,23 ,43 ,21 ,22 ,43 ,22 ,25 ,1 ,7 ,56 ,2 ,144 ,
42 ,長崎県,42209,対馬市,2 ,2 ,37 ,42 ,33 ,33 ,65 ,27 ,38 ,2 ,31 ,99 ,5 ,211 ,
42 ,長崎県,42210,壱岐市,3 ,2 ,19 ,24 ,29 ,25 ,54 ,23 ,42 ,2 ,29 ,96 ,2 ,176 ,
42 ,長崎県,42211,五島市,2 ,3 ,33 ,38 ,41 ,43 ,84 ,28 ,44 ,2 ,37 ,111 ,5 ,239 ,
42 ,長崎県,42212,西海市,61 ,2 ,24 ,87 ,24 ,27 ,51 ,26 ,33 ,2 ,28 ,88 ,2 ,228 ,
42 ,長崎県,42213,雲仙市,13 ,2 ,41 ,56 ,40 ,38 ,78 ,41 ,56 ,3 ,28 ,127 ,6 ,267 ,
42 ,長崎県,42214,南島原市,5 ,2 ,25 ,32 ,40 ,41 ,81 ,42 ,58 ,3 ,18 ,121 ,6 ,240 ,
42 ,長崎県,42307,長与町,3 ,1 ,1 ,5 ,28 ,37 ,65 ,35 ,19 ,3 ,0 ,58 ,3 ,130 ,
42 ,長崎県,42308,時津町,30 ,3 ,0 ,33 ,38 ,29 ,67 ,28 ,22 ,2 ,1 ,53 ,2 ,155 ,
42 ,長崎県,42321,東彼杵町,0 ,0 ,1 ,1 ,7 ,7 ,14 ,8 ,10 ,0 ,1 ,20 ,1 ,36 ,
42 ,長崎県,42322,川棚町,12 ,0 ,1 ,13 ,11 ,12 ,23 ,14 ,10 ,1 ,0 ,24 ,2 ,63 ,
42 ,長崎県,42323,波佐見町,29 ,1 ,1 ,31 ,12 ,11 ,23 ,15 ,12 ,1 ,0 ,28 ,2 ,84 ,
42 ,長崎県,42383,小値賀町,0 ,0 ,1 ,1 ,2 ,3 ,5 ,1 ,4 ,0 ,0 ,5 ,0 ,11 ,
42 ,長崎県,42391,佐々町,21 ,1 ,3 ,25 ,13 ,13 ,25 ,13 ,10 ,1 ,2 ,26 ,2 ,78 ,
42 ,長崎県,42411,新上五島町,1 ,1 ,18 ,21 ,20 ,21 ,41 ,15 ,15 ,1 ,21 ,52 ,3 ,116 ,
43 ,熊本県,43100,熊本市,380 ,37 ,51 ,469 ,"1,044 ",739 ,"1,783 ",667 ,418 ,46 ,44 ,"1,175 ",100 ,"3,527 ",
43 ,熊本県,43202,八代市,229 ,8 ,27 ,263 ,144 ,121 ,265 ,119 ,111 ,8 ,17 ,255 ,16 ,799 ,
43 ,熊本県,43203,人吉市,16 ,2 ,13 ,31 ,51 ,33 ,84 ,32 ,29 ,2 ,0 ,62 ,4 ,181 ,
43 ,熊本県,43204,荒尾市,32 ,2 ,2 ,36 ,47 ,52 ,99 ,52 ,29 ,3 ,0 ,84 ,0 ,219 ,
43 ,熊本県,43205,水俣市,35 ,1 ,6 ,42 ,32 ,25 ,57 ,22 ,19 ,2 ,1 ,44 ,2 ,144 ,
43 ,熊本県,43206,玉名市,48 ,3 ,14 ,65 ,65 ,60 ,125 ,68 ,66 ,4 ,0 ,138 ,4 ,332 ,
43 ,熊本県,43208,山鹿市,61 ,3 ,13 ,76 ,51 ,47 ,98 ,54 ,63 ,3 ,0 ,120 ,6 ,300 ,
43 ,熊本県,43210,菊池市,167 ,2 ,18 ,188 ,48 ,42 ,89 ,52 ,61 ,3 ,0 ,116 ,3 ,396 ,
43 ,熊本県,43211,宇土市,62 ,2 ,4 ,68 ,32 ,33 ,65 ,38 ,32 ,2 ,0 ,73 ,6 ,211 ,
43 ,熊本県,43212,上天草市,10 ,2 ,11 ,22 ,30 ,25 ,55 ,25 ,21 ,2 ,8 ,56 ,3 ,136 ,
43 ,熊本県,43213,宇城市,108 ,3 ,14 ,124 ,59 ,52 ,111 ,60 ,63 ,4 ,1 ,128 ,8 ,371 ,
43 ,熊本県,43214,阿蘇市,75 ,2 ,14 ,91 ,31 ,25 ,56 ,28 ,35 ,2 ,0 ,65 ,0 ,212 ,
43 ,熊本県,43215,天草市,25 ,5 ,28 ,58 ,94 ,79 ,173 ,72 ,82 ,5 ,41 ,200 ,8 ,439 ,
43 ,熊本県,43216,合志市,359 ,2 ,8 ,369 ,43 ,53 ,96 ,60 ,34 ,4 ,0 ,98 ,5 ,568 ,
43 ,熊本県,43348,美里町,3 ,1 ,1 ,5 ,8 ,9 ,17 ,10 ,14 ,1 ,0 ,24 ,1 ,48 ,
43 ,熊本県,43364,玉東町,2 ,0 ,1 ,3 ,3 ,4 ,8 ,5 ,7 ,0 ,0 ,13 ,0 ,23 ,
43 ,熊本県,43367,南関町,68 ,1 ,2 ,71 ,7 ,9 ,16 ,10 ,13 ,1 ,0 ,24 ,1 ,112 ,
43 ,熊本県,43368,長洲町,133 ,1 ,4 ,138 ,12 ,16 ,28 ,16 ,11 ,1 ,28 ,56 ,1 ,222 ,
43 ,熊本県,43369,和水町,21 ,1 ,4 ,26 ,8 ,8 ,16 ,11 ,16 ,1 ,0 ,27 ,1 ,70 ,
43 ,熊本県,43403,大津町,199 ,1 ,11 ,211 ,38 ,31 ,69 ,37 ,31 ,2 ,0 ,71 ,3 ,354 ,
43 ,熊本県,43404,菊陽町,124 ,1 ,3 ,129 ,49 ,38 ,87 ,42 ,26 ,3 ,0 ,71 ,4 ,291 ,
43 ,熊本県,43423,南小国町,1 ,0 ,1 ,2 ,6 ,4 ,10 ,4 ,6 ,0 ,0 ,11 ,0 ,23 ,
43 ,熊本県,43424,小国町,2 ,0 ,2 ,4 ,9 ,7 ,15 ,7 ,11 ,0 ,0 ,18 ,0 ,38 ,
43 ,熊本県,43425,産山村,0 ,0 ,1 ,1 ,1 ,1 ,3 ,2 ,3 ,0 ,0 ,5 ,0 ,8 ,
43 ,熊本県,43428,高森町,5 ,0 ,3 ,9 ,6 ,6 ,13 ,6 ,10 ,0 ,0 ,16 ,0 ,38 ,
43 ,熊本県,43432,西原村,28 ,0 ,3 ,32 ,7 ,6 ,13 ,9 ,11 ,0 ,0 ,20 ,1 ,65 ,
43 ,熊本県,43433,南阿蘇村,4 ,1 ,6 ,10 ,14 ,10 ,24 ,12 ,16 ,1 ,0 ,28 ,0 ,62 ,
43 ,熊本県,43441,御船町,9 ,1 ,3 ,13 ,16 ,15 ,31 ,18 ,20 ,1 ,0 ,38 ,2 ,84 ,
43 ,熊本県,43442,嘉島町,31 ,1 ,2 ,34 ,20 ,8 ,28 ,11 ,12 ,1 ,0 ,23 ,1 ,86 ,
43 ,熊本県,43443,益城町,52 ,2 ,9 ,64 ,38 ,29 ,67 ,35 ,35 ,2 ,0 ,72 ,4 ,205 ,
43 ,熊本県,43444,甲佐町,10 ,1 ,4 ,15 ,10 ,9 ,19 ,12 ,16 ,1 ,0 ,28 ,1 ,64 ,
43 ,熊本県,43447,山都町,4 ,1 ,8 ,13 ,15 ,14 ,29 ,14 ,30 ,1 ,0 ,45 ,0 ,86 ,
43 ,熊本県,43468,氷川町,1 ,1 ,2 ,3 ,9 ,10 ,19 ,11 ,12 ,1 ,0 ,24 ,1 ,47 ,
43 ,熊本県,43482,芦北町,13 ,1 ,4 ,18 ,16 ,16 ,31 ,16 ,19 ,1 ,0 ,36 ,2 ,87 ,
43 ,熊本県,43484,津奈木町,2 ,0 ,1 ,3 ,3 ,4 ,7 ,5 ,6 ,0 ,0 ,11 ,0 ,22 ,
43 ,熊本県,43501,錦町,28 ,1 ,6 ,34 ,10 ,8 ,18 ,11 ,13 ,1 ,0 ,24 ,1 ,78 ,
43 ,熊本県,43505,多良木町,5 ,1 ,8 ,14 ,10 ,8 ,18 ,9 ,13 ,1 ,0 ,23 ,1 ,56 ,
43 ,熊本県,43506,湯前町,2 ,0 ,3 ,5 ,3 ,3 ,7 ,4 ,5 ,0 ,0 ,9 ,0 ,21 ,
43 ,熊本県,43507,水上村,1 ,0 ,0 ,2 ,2 ,2 ,4 ,2 ,3 ,0 ,0 ,5 ,0 ,11 ,
43 ,熊本県,43510,相良村,1 ,1 ,2 ,3 ,3 ,4 ,7 ,4 ,7 ,0 ,0 ,11 ,0 ,22 ,
43 ,熊本県,43511,五木村,0 ,0 ,4 ,5 ,1 ,1 ,2 ,1 ,2 ,0 ,0 ,4 ,0 ,10 ,
43 ,熊本県,43512,山江村,1 ,0 ,2 ,3 ,2 ,3 ,4 ,3 ,4 ,0 ,0 ,7 ,0 ,15 ,
43 ,熊本県,43513,球磨村,0 ,0 ,0 ,1 ,3 ,3 ,6 ,3 ,4 ,0 ,0 ,8 ,0 ,15 ,
43 ,熊本県,43514,あさぎり町,10 ,1 ,5 ,16 ,13 ,13 ,26 ,15 ,20 ,1 ,0 ,36 ,1 ,79 ,
43 ,熊本県,43531,苓北町,2 ,1 ,2 ,4 ,9 ,7 ,16 ,6 ,8 ,0 ,0 ,15 ,1 ,36 ,
44 ,大分県,44201,大分市,"13,186 ",74 ,45 ,"13,305 ",716 ,551 ,"1,267 ",470 ,309 ,30 ,160 ,969 ,83 ,"15,624 ",
44 ,大分県,44202,別府市,41 ,8 ,2 ,52 ,197 ,155 ,352 ,101 ,49 ,7 ,52 ,209 ,20 ,632 ,
44 ,大分県,44203,中津市,"3,059 ",9 ,18 ,"3,086 ",112 ,99 ,211 ,85 ,73 ,5 ,22 ,185 ,7 ,"3,489 ",
44 ,大分県,44204,日田市,568 ,10 ,31 ,609 ,90 ,68 ,158 ,64 ,72 ,4 ,0 ,140 ,12 ,919 ,
44 ,大分県,44205,佐伯市,473 ,9 ,39 ,521 ,87 ,83 ,170 ,69 ,63 ,4 ,2 ,139 ,15 ,845 ,
44 ,大分県,44206,臼杵市,346 ,4 ,10 ,360 ,42 ,43 ,85 ,38 ,36 ,2 ,74 ,150 ,0 ,595 ,
44 ,大分県,44207,津久見市,290 ,4 ,10 ,304 ,21 ,20 ,41 ,16 ,13 ,1 ,65 ,95 ,0 ,439 ,
44 ,大分県,44208,竹田市,13 ,3 ,24 ,40 ,30 ,25 ,55 ,21 ,38 ,1 ,0 ,61 ,0 ,156 ,
44 ,大分県,44209,豊後高田市,325 ,3 ,15 ,343 ,24 ,27 ,51 ,22 ,27 ,1 ,1 ,51 ,3 ,448 ,
44 ,大分県,44210,杵築市,236 ,3 ,15 ,253 ,30 ,33 ,63 ,30 ,32 ,2 ,1 ,65 ,5 ,387 ,
44 ,大分県,44211,宇佐市,751 ,6 ,40 ,797 ,64 ,64 ,129 ,59 ,63 ,3 ,0 ,126 ,8 ,"1,060 ",
44 ,大分県,44212,豊後大野市,144 ,4 ,31 ,178 ,44 ,40 ,84 ,36 ,50 ,2 ,0 ,89 ,5 ,356 ,
44 ,大分県,44213,由布市,131 ,3 ,9 ,143 ,53 ,39 ,92 ,34 ,31 ,2 ,0 ,67 ,0 ,302 ,
44 ,大分県,44214,国東市,634 ,3 ,14 ,650 ,30 ,33 ,63 ,30 ,34 ,2 ,5 ,70 ,3 ,787 ,
44 ,大分県,44322,姫島村,1 ,0 ,2 ,3 ,2 ,2 ,4 ,2 ,2 ,0 ,5 ,9 ,0 ,16 ,
44 ,大分県,44341,日出町,221 ,2 ,6 ,229 ,28 ,31 ,59 ,28 ,20 ,2 ,0 ,50 ,4 ,342 ,
44 ,大分県,44461,九重町,31 ,2 ,11 ,44 ,12 ,10 ,21 ,9 ,16 ,1 ,0 ,26 ,1 ,91 ,
44 ,大分県,44462,玖珠町,44 ,2 ,9 ,56 ,22 ,17 ,38 ,16 ,20 ,1 ,0 ,37 ,1 ,133 ,
45 ,宮崎県,45201,宮崎市,355 ,20 ,67 ,441 ,649 ,366 ,"1,016 ",404 ,284 ,25 ,32 ,745 ,0 ,"2,202 ",
45 ,宮崎県,45202,都城市,690 ,9 ,75 ,774 ,237 ,147 ,384 ,175 ,183 ,10 ,0 ,369 ,23 ,"1,550 ",
45 ,宮崎県,45203,延岡市,523 ,9 ,34 ,566 ,157 ,111 ,269 ,117 ,110 ,8 ,2 ,236 ,27 ,"1,099 ",
45 ,宮崎県,45204,日南市,116 ,2 ,39 ,157 ,62 ,50 ,112 ,51 ,53 ,3 ,8 ,115 ,12 ,395 ,
45 ,宮崎県,45205,小林市,70 ,2 ,39 ,111 ,61 ,41 ,102 ,48 ,64 ,3 ,0 ,115 ,0 ,329 ,
45 ,宮崎県,45206,日向市,252 ,4 ,34 ,290 ,80 ,54 ,134 ,62 ,62 ,4 ,14 ,142 ,4 ,570 ,
45 ,宮崎県,45207,串間市,5 ,1 ,18 ,24 ,21 ,17 ,38 ,18 ,25 ,1 ,1 ,45 ,0 ,106 ,
45 ,宮崎県,45208,西都市,42 ,2 ,21 ,64 ,33 ,26 ,59 ,31 ,38 ,2 ,0 ,71 ,0 ,194 ,
45 ,宮崎県,45209,えびの市,47 ,1 ,18 ,67 ,23 ,18 ,42 ,20 ,31 ,1 ,0 ,52 ,3 ,164 ,
45 ,宮崎県,45341,三股町,21 ,1 ,8 ,30 ,21 ,21 ,42 ,27 ,24 ,2 ,0 ,52 ,0 ,125 ,
45 ,宮崎県,45361,高原町,10 ,0 ,4 ,15 ,8 ,8 ,16 ,10 ,15 ,1 ,0 ,26 ,0 ,56 ,
45 ,宮崎県,45382,国富町,100 ,1 ,6 ,108 ,19 ,17 ,36 ,20 ,25 ,1 ,0 ,46 ,0 ,190 ,
45 ,宮崎県,45383,綾町,17 ,0 ,8 ,25 ,6 ,6 ,12 ,7 ,9 ,0 ,0 ,16 ,0 ,54 ,
45 ,宮崎県,45401,高鍋町,96 ,1 ,10 ,107 ,29 ,18 ,47 ,22 ,19 ,1 ,0 ,42 ,0 ,196 ,
45 ,宮崎県,45402,新富町,26 ,1 ,10 ,37 ,19 ,15 ,34 ,19 ,19 ,1 ,0 ,39 ,0 ,110 ,
45 ,宮崎県,45403,西米良村,0 ,0 ,1 ,1 ,2 ,1 ,3 ,1 ,2 ,0 ,0 ,4 ,0 ,8 ,
45 ,宮崎県,45404,木城町,4 ,0 ,2 ,6 ,4 ,4 ,8 ,5 ,7 ,0 ,0 ,12 ,0 ,27 ,
45 ,宮崎県,45405,川南町,84 ,1 ,24 ,109 ,15 ,13 ,28 ,17 ,24 ,1 ,0 ,42 ,0 ,178 ,
45 ,宮崎県,45406,都農町,11 ,0 ,9 ,20 ,8 ,9 ,17 ,11 ,14 ,1 ,0 ,26 ,0 ,62 ,
45 ,宮崎県,45421,門川町,32 ,1 ,3 ,36 ,16 ,15 ,31 ,18 ,17 ,1 ,0 ,36 ,2 ,105 ,
45 ,宮崎県,45429,諸塚村,1 ,0 ,4 ,6 ,2 ,1 ,3 ,2 ,4 ,0 ,0 ,6 ,0 ,15 ,
45 ,宮崎県,45430,椎葉村,0 ,0 ,3 ,4 ,3 ,2 ,5 ,2 ,7 ,0 ,0 ,9 ,0 ,19 ,
45 ,宮崎県,45431,美郷町,1 ,0 ,9 ,11 ,6 ,5 ,11 ,5 ,11 ,0 ,0 ,17 ,1 ,39 ,
45 ,宮崎県,45441,高千穂町,3 ,1 ,6 ,10 ,16 ,9 ,26 ,11 ,20 ,1 ,0 ,32 ,0 ,68 ,
45 ,宮崎県,45442,日之影町,2 ,0 ,5 ,7 ,4 ,3 ,7 ,4 ,8 ,0 ,0 ,12 ,0 ,26 ,
45 ,宮崎県,45443,五ヶ瀬町,4 ,0 ,3 ,7 ,3 ,3 ,6 ,3 ,7 ,0 ,0 ,11 ,0 ,24 ,
46 ,鹿児島県,46201,鹿児島市,181 ,42 ,26 ,249 ,902 ,614 ,"1,516 ",543 ,359 ,37 ,578 ,"1,518 ",36 ,"3,320 ",
46 ,鹿児島県,46203,鹿屋市,42 ,7 ,58 ,107 ,128 ,105 ,234 ,109 ,121 ,6 ,1 ,237 ,14 ,592 ,
46 ,鹿児島県,46204,枕崎市,26 ,1 ,11 ,38 ,25 ,22 ,47 ,20 ,25 ,1 ,0 ,47 ,2 ,134 ,
46 ,鹿児島県,46206,阿久根市,24 ,1 ,8 ,33 ,23 ,21 ,44 ,21 ,26 ,1 ,0 ,49 ,2 ,128 ,
46 ,鹿児島県,46208,出水市,42 ,3 ,28 ,73 ,55 ,53 ,108 ,54 ,61 ,3 ,0 ,119 ,5 ,304 ,
46 ,鹿児島県,46210,指宿市,13 ,3 ,24 ,40 ,52 ,42 ,93 ,40 ,49 ,3 ,1 ,92 ,5 ,231 ,
46 ,鹿児島県,46213,西之表市,1 ,1 ,10 ,12 ,17 ,17 ,33 ,13 ,25 ,1 ,21 ,59 ,2 ,106 ,
46 ,鹿児島県,46214,垂水市,20 ,1 ,19 ,40 ,15 ,15 ,31 ,14 ,17 ,1 ,77 ,109 ,2 ,181 ,
46 ,鹿児島県,46215,薩摩川内市,104 ,10 ,21 ,135 ,109 ,95 ,204 ,97 ,97 ,6 ,13 ,213 ,7 ,558 ,
46 ,鹿児島県,46216,日置市,26 ,3 ,7 ,37 ,49 ,47 ,96 ,48 ,47 ,3 ,0 ,98 ,4 ,235 ,
46 ,鹿児島県,46217,曽於市,44 ,2 ,22 ,68 ,32 ,37 ,69 ,38 ,58 ,2 ,0 ,99 ,1 ,237 ,
46 ,鹿児島県,46218,霧島市,171 ,7 ,26 ,203 ,149 ,126 ,275 ,138 ,111 ,8 ,0 ,257 ,15 ,750 ,
46 ,鹿児島県,46219,いちき串木野市,35 ,2 ,14 ,51 ,28 ,27 ,56 ,29 ,24 ,2 ,5 ,60 ,3 ,169 ,
46 ,鹿児島県,46220,南さつま市,23 ,2 ,12 ,37 ,39 ,36 ,75 ,33 ,36 ,2 ,0 ,71 ,3 ,186 ,
46 ,鹿児島県,46221,志布志市,114 ,2 ,28 ,144 ,33 ,32 ,65 ,33 ,53 ,2 ,58 ,147 ,0 ,356 ,
46 ,鹿児島県,46222,奄美市,2 ,3 ,7 ,12 ,59 ,49 ,108 ,34 ,39 ,3 ,51 ,127 ,7 ,254 ,
46 ,鹿児島県,46223,南九州市,22 ,2 ,39 ,63 ,36 ,35 ,71 ,34 ,64 ,2 ,0 ,100 ,4 ,238 ,
